country,year,admin,breakdown,age,fh,ghist10,wfm,gini_,shugart
Argentina,1900,Alejo Julio Argentino Roca Paz    ,,,,.052290726,,,
Argentina,1901,Alejo Julio Argentino Roca Paz    ,,,,.051351469,,,
Argentina,1902,Alejo Julio Argentino Roca Paz    ,,,,.046282224,,,
Argentina,1903,Alejo Julio Argentino Roca Paz    ,,,,.045658246,,,
Argentina,1904,Manuel A. Quintana y Sáenz de Gaona,,,,.051194578,,,
Argentina,1905,Manuel A. Quintana y Sáenz de Gaona,,,,.052290726,,,
Argentina,1906,José Figueroa Alcorta             ,,,,.046095718,,,
Argentina,1907,José Figueroa Alcorta             ,,,,.041709151,,,
Argentina,1908,José Figueroa Alcorta             ,,,,.038251311,,,
Argentina,1909,José Figueroa Alcorta             ,,,,.035194363,,,
Argentina,1910,Roque Sáenz Peña Lahitte          ,,,,.030327437,,,
Argentina,1911,Roque Sáenz Peña Lahitte          ,,,,.026486946,,,
Argentina,1912,Roque Sáenz Peña Lahitte          ,,,,.022216897,,,
Argentina,1913,Roque Sáenz Peña Lahitte          ,,,,.014619258,,,
Argentina,1914,Victorino de la Plaza y Palacios  ,,,,.0014994022,,,
Argentina,1915,Victorino de la Plaza y Palacios  ,,,,-.005823195,,,
Argentina,1916,Juan Hipólito del Sagrado Corazón de Jesús Yrigoyen Alem,,,,-.029051589,,,
Argentina,1917,Juan Hipólito del Sagrado Corazón de Jesús Yrigoyen Alem,0,,,-.013669851,,,
Argentina,1918,Juan Hipólito del Sagrado Corazón de Jesús Yrigoyen Alem,0,,,-.0012515376,,,
Argentina,1919,Juan Hipólito del Sagrado Corazón de Jesús Yrigoyen Alem,0,,,.0037835394,,,
Argentina,1920,Juan Hipólito del Sagrado Corazón de Jesús Yrigoyen Alem,0,,,.007409113,,,
Argentina,1921,Juan Hipólito del Sagrado Corazón de Jesús Yrigoyen Alem,0,,,.0059502558,,,
Argentina,1922,Máximo Marcelo Torcuato de Alvear Pacheco,0,,,.010606674,,,
Argentina,1923,Máximo Marcelo Torcuato de Alvear Pacheco,0,,,.015893459,,,
Argentina,1924,Máximo Marcelo Torcuato de Alvear Pacheco,0,,,.017092647,,,
Argentina,1925,Máximo Marcelo Torcuato de Alvear Pacheco,0,,,.016338736,,,
Argentina,1926,Máximo Marcelo Torcuato de Alvear Pacheco,0,,,.020137742,,,
Argentina,1927,Máximo Marcelo Torcuato de Alvear Pacheco,0,,,.023024166,,,
Argentina,1928,Juan Hipólito del Sagrado Corazón de Jesús Yrigoyen Alem,0,,,.023693863,,,
Argentina,1929,Juan Hipólito del Sagrado Corazón de Jesús Yrigoyen Alem,0,,,.021320121,,,
Argentina,1930,José Félix Benito de Uriburu y Uriburu,1,,,-.045438863,,,
Argentina,1931,José Félix Benito de Uriburu y Uriburu,,,,-.056962159,,,
Argentina,1932,Agustín Pedro Justo Rolón         ,,,,-.050300129,,,
Argentina,1933,Agustín Pedro Justo Rolón         ,,,,-.034433622,,,
Argentina,1934,Agustín Pedro Justo Rolón         ,,,,-.01968153,,,
Argentina,1935,Agustín Pedro Justo Rolón         ,,,,-.011853863,,,
Argentina,1936,Agustín Pedro Justo Rolón         ,,,,-.0111766,,,
Argentina,1937,Agustín Pedro Justo Rolón         ,,,,-.0080182115,,,
Argentina,1938,Jaime Gerardo Roberto Marcelino Ortiz Lizardi     ,,,,-.0080818292,,,
Argentina,1939,Jaime Gerardo Roberto Marcelino Ortiz Lizardi     ,,,,-.0073247463,,,
Argentina,1940,Ramón S. Castillo Barrionuevo     ,,,,-.0039881533,,,
Argentina,1941,Ramón S. Castillo Barrionuevo     ,,,,.0039706328,,,
Argentina,1942,Ramón S. Castillo Barrionuevo     ,,,,.0086327372,,,
Argentina,1943,Pedro Pablo Ramírez Machuca       ,,,,.0056716246,,,
Argentina,1944,Edelmiro Julián Farrell Plaul,,,,.0021983467,,,
Argentina,1945,Edelmiro Julián Farrell Plaul,,2,,.0070076161,,,16
Argentina,1946,Juan Domingo Perón Sosa,,3,,.014878375,,,16
Argentina,1947,Juan Domingo Perón Sosa,0,1,,.049849704,,,16
Argentina,1948,Juan Domingo Perón Sosa,0,2,,.03702068,,,16
Argentina,1949,Juan Domingo Perón Sosa,0,3,,.023376772,,,16
Argentina,1950,Juan Domingo Perón Sosa,0,4,,.016640659,,,16
Argentina,1951,Juan Domingo Perón Sosa,1,5,,.010608051,,,16
Argentina,1952,Juan Domingo Perón Sosa,,6,,.0080076568,,,16
Argentina,1953,Juan Domingo Perón Sosa,,7,,.0061410232,,,16
Argentina,1954,Juan Domingo Perón Sosa,,8,,.0082291048,,,16
Argentina,1955,Pedro Eugenio Aramburu Cilveti,,9,,.010288684,,,16
Argentina,1956,Pedro Eugenio Aramburu Cilveti,,1,,.016427903,,,16
Argentina,1957,Pedro Eugenio Aramburu Cilveti,,2,,.02035653,,,16
Argentina,1958,Arturo Frondizi Ercoli            ,,3,,.015452635,,,16
Argentina,1959,Arturo Frondizi Ercoli            ,0,1,,.0061866571,,,16
Argentina,1960,Arturo Frondizi Ercoli            ,0,2,,.02612656,,,16
Argentina,1961,Arturo Frondizi Ercoli            ,0,3,,.028955692,,,16
Argentina,1962,José María Guido,1,4,,.018347029,,45.900002,16
Argentina,1963,Arturo Umberto Illia Francesconi  ,,5,,.0040129749,,40.849998,16
Argentina,1964,Arturo Umberto Illia Francesconi  ,0,1,,.0085534817,.00053824339,35.799999,16
Argentina,1965,Arturo Umberto Illia Francesconi  ,0,2,,.035542317,.00048374731,35.549999,16
Argentina,1966,Juan Carlos Onganía Carballo      ,1,3,,.021477271,.00061150279,35.299999,16
Argentina,1967,Juan Carlos Onganía Carballo      ,,1,,-.0015766615,.00051396317,35.459999,16
Argentina,1968,Juan Carlos Onganía Carballo      ,,2,,.010172971,.00075485144,35.619999,16
Argentina,1969,Juan Carlos Onganía Carballo      ,,3,,.027934805,.00046096972,35.779999,16
Argentina,1970,Roberto Marcelo Levingston Laborda,,4,,.025401078,.00050634815,35.939999,16
Argentina,1971,Alejandro Agustín Lanusse Gelly   ,,5,,.02789632,.00049476663,36.099998,16
Argentina,1972,Alejandro Agustín Lanusse Gelly   ,,6,5,.023939155,.00042176171,34.75,16
Argentina,1973,Juan Domingo Perón Sosa,,7,10,.022384981,.00039167004,33.400002,19
Argentina,1974,"María Estela ""Isabel"" Martínez de Perón",0,1,8,.024844017,.00049264799,34.700001,19
Argentina,1975,"María Estela ""Isabel"" Martínez de Perón",0,2,8,.011075757,.00033444064,36,19
Argentina,1976,Jorge Rafael Videla Redondo ,1,3,3,-.00068256067,.00050915394,36.599998,19
Argentina,1977,Jorge Rafael Videla Redondo ,,1,2,.0081228418,.00072574575,37.5,19
Argentina,1978,Jorge Rafael Videla Redondo ,,2,3,-.014642882,.0014853633,38.400002,19
Argentina,1979,Jorge Rafael Videla Redondo ,,3,3,.010309053,.0017152331,39.299999,19
Argentina,1980,Jorge Rafael Videla Redondo ,,4,3,.013415745,.0054696859,40.200001,19
Argentina,1981,Leopoldo Fortunato Galtieri Castelli        ,,5,3,-.00059061137,.0097391522,41.099998,19
Argentina,1982,Reynaldo Benito Antonio Bignone Ramayón    ,,6,8,-.00950527,.0089751836,42,19
Argentina,1983,Raúl Ricardo Alfonsín Foulkes     ,,7,8,-.0052757189,.0053015426,42.700001,19
Argentina,1984,Raúl Ricardo Alfonsín Foulkes     ,0,1,10,.016119108,.0051926165,43.400002,19
Argentina,1985,Raúl Ricardo Alfonsín Foulkes     ,0,2,10,-.018884836,.0094253505,44.099998,19
Argentina,1986,Raúl Ricardo Alfonsín Foulkes     ,0,3,11,.0016620775,.0030014503,44.799999,19
Argentina,1987,Raúl Ricardo Alfonsín Foulkes     ,0,4,11,.0041705752,.0021198599,45.490002,19
Argentina,1988,Raúl Ricardo Alfonsín Foulkes     ,0,5,11,-.0031432791,.0029060948,46.189999,19
Argentina,1989,Carlos Saúl Menem Akil            ,0,6,11,-.015306436,.0060987687,46.889999,19
Argentina,1990,Carlos Saúl Menem Akil            ,0,7,10,-.01812184,.012186481,47.59,19
Argentina,1991,Carlos Saúl Menem Akil            ,0,8,10,-.0037729661,.0072729494,46.400002,19
Argentina,1992,Carlos Saúl Menem Akil            ,0,9,9,.0070154662,.0057275421,45.200001,19
Argentina,1993,Carlos Saúl Menem Akil            ,0,10,9,.0090678856,.0057771332,44.700001,19
Argentina,1994,Carlos Saúl Menem Akil            ,0,11,9,.012716316,.0070890798,44.900002,17
Argentina,1995,Carlos Saúl Menem Akil            ,0,12,9,.017499071,.009817455,45,17
Argentina,1996,Carlos Saúl Menem Akil            ,0,13,9,.015344844,.012367218,47.400002,17
Argentina,1997,Carlos Saúl Menem Akil            ,0,14,9,.020676181,.01205301,47,17
Argentina,1998,Carlos Saúl Menem Akil            ,0,15,8,.027231565,.010409744,46,17
Argentina,1999,Fernando de la Rúa Bruno          ,0,16,9,.031552836,.013106517,47.900002,17
Argentina,2000,Fernando de la Rúa Bruno          ,0,17,11,.033463649,.020200832,49.346668,17
Argentina,2001,Eduardo Oscar Camaño              ,0,18,8,.016981531,.02055103,50.793335,17
Argentina,2002,Eduardo Alberto Duhalde Maldonado ,0,19,8,-.0051719104,.034877092,52.240002,17
Argentina,2003,Néstor Carlos Kirchner Ostoic     ,0,20,10,-.0018136327,.04268302,52.495003,17
Argentina,2004,Néstor Carlos Kirchner Ostoic     ,0,21,10,.0017863611,.050554004,52.75,17
Argentina,2005,Néstor Carlos Kirchner Ostoic     ,0,22,10,.014058274,.045839541,51.32,17
Argentina,2006,Néstor Carlos Kirchner Ostoic     ,0,23,10,.017311631,,,
Argentina,2007,Cristina Fernández de Kirchner,0,24,10,.018153569,,,
Argentina,2008,Cristina Fernández de Kirchner,0,25,10,.021277199,,,
Argentina,2009,Cristina Fernández de Kirchner,0,26,10,.025649661,,,
Argentina,2010,Cristina Fernández de Kirchner,0,27,10,.030579796,,,
Bolivia,1900,Jaun José Manuel Inocencio Pando Solares  ,,,,.073229529,,,
Bolivia,1901,Jaun José Manuel Inocencio Pando Solares  ,,,,.075614676,,,
Bolivia,1902,Jaun José Manuel Inocencio Pando Solares  ,,,,.059342641,,,
Bolivia,1903,Jaun José Manuel Inocencio Pando Solares  ,,,,.060218301,,,
Bolivia,1904,Ismael Montes Gamboa,,,,.066817112,,,
Bolivia,1905,Ismael Montes Gamboa,,,,.074024573,,,
Bolivia,1906,Ismael Montes Gamboa,,,,.077318348,,,
Bolivia,1907,Ismael Montes Gamboa,,,,.075887151,,,
Bolivia,1908,Ismael Montes Gamboa,,,,.070252143,,,
Bolivia,1909,Eliodoro Villazón Montaño            ,,,,.070172332,,,
Bolivia,1910,Eliodoro Villazón Montaño            ,,,,.073295213,,,
Bolivia,1911,Eliodoro Villazón Montaño            ,,,,.070838422,,,
Bolivia,1912,Eliodoro Villazón Montaño            ,,,,.072915241,,,
Bolivia,1913,Ismael Montes Gamboa,,,,.069581479,,,
Bolivia,1914,Ismael Montes Gamboa,,,,.058760017,,,
Bolivia,1915,Ismael Montes Gamboa,,,,.052321505,,,
Bolivia,1916,Ismael Montes Gamboa,,,,.054206681,,,
Bolivia,1917,José Gutiérrez Guerra                ,,,,.056871895,,,
Bolivia,1918,José Gutiérrez Guerra                ,,,,.068328992,,,
Bolivia,1919,José Gutiérrez Guerra                ,,,,.070083141,,,
Bolivia,1920,José María Escalier Villegas (Junta)      ,,,,.060553331,,,
Bolivia,1921,Rosa Bautista Saavedra Mallea,,,,.053952463,,,
Bolivia,1922,Rosa Bautista Saavedra Mallea,,,,.054534733,,,
Bolivia,1923,Rosa Bautista Saavedra Mallea,,,,.063546978,,,
Bolivia,1924,Rosa Bautista Saavedra Mallea,,,,.071857072,,,
Bolivia,1925,Felipe Segundo Guzmán,,,,.074083693,,,
Bolivia,1926,Mariano Hernando Siles Reyes         ,,,,.067332052,,,
Bolivia,1927,Mariano Hernando Siles Reyes         ,,,,.062078737,,,
Bolivia,1928,Mariano Hernando Siles Reyes         ,,,,.050784525,,,
Bolivia,1929,Mariano Hernando Siles Reyes         ,,,,.042909566,,,
Bolivia,1930,Carlos Blanco Galindo (Junta),,,,.039445229,,,
Bolivia,1931,Daniel Domingo Salamanca Urey        ,,,,.03633501,,,
Bolivia,1932,Daniel Domingo Salamanca Urey        ,,,,.036835287,,,
Bolivia,1933,Daniel Domingo Salamanca Urey        ,,,,.040526383,,,
Bolivia,1934,José Luis Tejada Sorzano             ,,,,.048583809,,,
Bolivia,1935,José Luis Tejada Sorzano             ,,,,.048913494,,,
Bolivia,1936,José David Toro                      ,,,,.046591587,,,
Bolivia,1937,Germán Busch Becerra,,,,.047442347,,,
Bolivia,1938,Germán Busch Becerra,,,,.049558036,,,
Bolivia,1939,Carlos Quintanilla Quiroga           ,,,,.052969404,,,
Bolivia,1940,Enrique Peñaranda del Castillo       ,,,,.066958725,,,
Bolivia,1941,Enrique Peñaranda del Castillo       ,,,,.082916483,,,
Bolivia,1942,Enrique Peñaranda del Castillo       ,,,,.08520814,,,
Bolivia,1943,Gualberto Villarroel López           ,,,,.075779453,,,
Bolivia,1944,Gualberto Villarroel López           ,,,,.06633167,,,
Bolivia,1945,Gualberto Villarroel López           ,,2,,.060176969,,,16
Bolivia,1946,Tomás Monje Gutiérrez                ,,3,,.046852641,,,16
Bolivia,1947,José Enrique Hertzog Garaizábal      ,,1,,.0057409629,,,16
Bolivia,1948,José Enrique Hertzog Garaizábal      ,,2,,.0069890223,,,16
Bolivia,1949,Mamerto Urriolagoitia Harriague,,3,,.0085908137,,,16
Bolivia,1950,Mamerto Urriolagoitia Harriague,,4,,.01464815,,,16
Bolivia,1951,Hugo Ballivián Rojas                 ,,5,,.01816196,,,16
Bolivia,1952,Víctor Paz Estenssoro,,1,,.019843865,,,16
Bolivia,1953,Víctor Paz Estenssoro,,2,,-.00032154005,,,16
Bolivia,1954,Víctor Paz Estenssoro,,3,,-.0016365499,,,16
Bolivia,1955,Víctor Paz Estenssoro,,4,,-.004649492,,,16
Bolivia,1956,Hernán Siles Zuazo,,5,,-.008741715,,,16
Bolivia,1957,Hernán Siles Zuazo,0,6,,-.013298869,,,16
Bolivia,1958,Hernán Siles Zuazo,0,7,,-.012044479,,,16
Bolivia,1959,Hernán Siles Zuazo,0,8,,-.01107986,,,16
Bolivia,1960,Víctor Paz Estenssoro,0,9,,-.010874673,,,16
Bolivia,1961,Víctor Paz Estenssoro,0,10,,-.014599872,,,16
Bolivia,1962,Víctor Paz Estenssoro,0,11,,-.0117428,,,16
Bolivia,1963,Víctor Paz Estenssoro,0,12,,-.0036058195,,,16
Bolivia,1964,René Barrientos Ortuño,1,13,,-.00058370916,,,16
Bolivia,1965,René Barrientos Ortuño - Alfredo Ovando Candía,,1,,.028592903,,,16
Bolivia,1966,René Barrientos Ortuño               ,,2,,.03269168,,,16
Bolivia,1967,René Barrientos Ortuño               ,,3,,.035703368,,,16
Bolivia,1968,René Barrientos Ortuño               ,,4,,.00018421182,,,16
Bolivia,1969,Alfredo Ovando Candía                ,,5,,.0013096839,,46.200001,16
Bolivia,1970,Juan José Torres González            ,,1,,-.010762566,.13980556,46.01091,16
Bolivia,1971,Hugo Banzer Suárez,,2,,.001318543,.11607508,45.821819,16
Bolivia,1972,Hugo Banzer Suárez,,3,5,.014384822,.10890718,45.632729,16
Bolivia,1973,Hugo Banzer Suárez,,4,5,.017852711,.13342237,45.443638,16
Bolivia,1974,Hugo Banzer Suárez,,5,3,.015617676,.27275151,45.254547,16
Bolivia,1975,Hugo Banzer Suárez,,6,3,.020136962,.20370278,45.065456,16
Bolivia,1976,Hugo Banzer Suárez,,7,4,.020254605,.2428657,44.876366,16
Bolivia,1977,Hugo Banzer Suárez,,8,4,.020750811,.24734266,44.687275,16
Bolivia,1978,David Padilla Arancibia              ,,9,6,.018330337,.22317819,44.498184,16
Bolivia,1979,Lydia Gueiler Tejada,,10,8,.015466024,.2158062,44.309093,16
Bolivia,1980,Luis García Meza Tejada,1,11,2,.014728541,.25487038,44.120003,16
Bolivia,1981,Celso Torrelio Villa                 ,,1,2,-.027475717,.24002869,43.930908,16
Bolivia,1982,Hernán Siles Zuazo,,2,9,-.038269583,.27475739,43.741817,16
Bolivia,1983,Hernán Siles Zuazo,0,1,9,-.060238432,.27128476,43.552727,16
Bolivia,1984,Hernán Siles Zuazo,0,2,9,-.047845867,.27742311,43.363636,16
Bolivia,1985,Víctor Paz Estenssoro,0,3,9,-.04532456,.23103161,43.174545,16
Bolivia,1986,Víctor Paz Estenssoro,0,4,9,-.04562116,.17743091,42.985455,16
Bolivia,1987,Víctor Paz Estenssoro,0,5,9,-.037641082,.11852195,42.796364,16
Bolivia,1988,Víctor Paz Estenssoro,0,6,9,-.031353384,.10535803,42.607273,16
Bolivia,1989,Jaime Paz Zamora                     ,0,7,9,-.025595041,.12796469,42.418182,16
Bolivia,1990,Jaime Paz Zamora                     ,0,8,9,-.020226162,.1285858,42.229092,16
Bolivia,1991,Jaime Paz Zamora                     ,0,9,9,-.015342055,.10857636,42.040001,16
